Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Namibia,NAM,0.124972899700341,0.143735587499977,0.136338508148349,0.170525803856663,0.141086362993885,0.145262513209877,0.137141267132255,0.142558413210067,0.131286718908595,0.128218016485411,0.147362136259119,0.146339174810248,0.145811147479364,0.147812683788828,0.147201711637238,0.144903107294618,0.148004883512431,0.145760695330747
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Nauru,NRU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Nepal,NPL,0.0308251381767163,0.0616604418345816,0.0595086724348942,0.0606956712508699,0.0494981176829254,0.0540630319631662,0.0446129241432189,0.0482540333540889,0.0386540792635061,0.0384703511305095,0.102842484659781,0.115726330540964,0.121295686488909,0.102814348399401,0.128742653110781,0.123814025841516,0.12166986961951,0.12427284243415
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Netherlands,NLD,0.255680150065401,0.205859080597769,0.198313091403104,0.198856410126754,0.198786629983228,0.20125816552898,0.199913527578126,0.191097799962527,0.180055379936983,0.174462296919299,0.156082359079282,0.149422227278294,0.141713766895336,0.134142356716794,0.125422842645728,0.121695329554708,0.105322869694925,0.0972515018944024
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,New Zealand,NZL,0.243502321264776,0.237332795858844,0.237713227123912,0.243303001308842,0.233002437080729,0.228369209413603,0.216938335128279,0.21389079625225,0.208761660928306,0.195812075489431,0.16137785876739,0.162950340655765,0.155884937740173,0.158499158165283,0.150450905865247,0.143955816795222,0.137413454772755,0.141121236252726
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Nicaragua,NIC,0.112795412745395,0.15500842308551,0.154970895691894,0.159455176654678,0.163696580792073,0.174924574612165,0.170396088057661,0.15502036797814,0.157600187598389,0.155398872222387,0.129121930496365,0.122539091145144,0.115603019690321,0.122336356456658,0.110785174439105,0.109934915653115,0.11061355687288,0.112067413173234
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Niger,NER,0.0531941107431594,0.0492408193393122,0.0511932338973522,0.0480579067820435,0.0475622429687567,0.0505691375023552,0.0526623014068053,0.0470617944655715,0.0445881068537084,0.0469393777170634,0.0698802242473137,0.0608343693521871,0.0601748643832566,0.0641240261388768,0.0628803871228196,0.0735844982443646,0.0668218676152096,0.0633496327076026
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Nigeria,NGA,0.211834360433697,0.227202278450213,0.241181999122103,0.242264386641071,0.190600545032246,0.197464315151048,0.174572874248767,0.162502683934371,0.138017870625783,0.117928226816698,0.107492342806588,0.10515957782342,0.108276806975541,0.110056602528934,0.105476380374804,0.109142562078366,0.104999133920106,0.100380898405041
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,North Macedonia,MKD,0.420183382432539,0.403103064596939,0.372015883073071,0.391601661721497,0.363603393663809,0.386479100600048,0.359800974588674,0.360821925925804,0.342627351466652,0.345616238362842,0.201744537471713,0.209024480859126,0.19204318277604,0.212616866073171,0.194883563108211,0.18813899127201,0.200555045168728,0.205380879690486
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Norway,NOR,0.149912904812715,0.138528713764415,0.119874037676475,0.118890971843827,0.115335309541033,0.122118307817197,0.118580484181953,0.111421586679286,0.110499843139486,0.109550802842662,0.10548930121388,0.103033653677999,0.101207610482203,0.0975033316054573,0.0961156227980491,0.0937160723691472,0.0898812813337226,0.0884670770357333
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Oman,OMN,0.26427708511246,0.278832039125945,0.274006594068275,0.283467936951673,0.305473891099382,0.330073937032814,0.319551981313899,0.323288153190202,0.393951287760914,0.405758892716801,0.466823250051031,0.469086721282637,0.47991165686109,0.491157556434147,0.483890697791867,0.505437518489296,0.476428318325763,0.481244617736343
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Pakistan,PAK,0.176562350894107,0.208825485978017,0.204512849651619,0.20098028499141,0.194798386103642,0.191600056478495,0.198774373782826,0.188790045415243,0.193160799497316,0.206140359029817,0.182915511022731,0.189837429454975,0.169625688893904,0.162783733820913,0.184358171802702,0.184187193760602,0.162375280899676,0.14894266599216
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Palau,PLW,7.91875514820426,7.959505545221,7.16625844562996,7.49496870699536,4.36050639414008,5.36064815243085,4.56822745317816,5.03686691809461,4.93411797448174,3.9519148233069,3.23053846681186,3.49115425553009,3.58701417025221,3.68982479748417,3.95039062616432,4.77133784721933,5.08648135819959,5.14096460959334
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Panama,PAN,0.0976493662323799,0.118872289790321,0.118283476436997,0.140053151212005,0.119126804051782,0.114827161253229,0.106679682730145,0.127031008425944,0.121973960565382,0.107611283896493,0.0860121202473902,0.0774032565552326,0.0728593836454789,0.0933028060406831,0.0830677756477936,0.0808836000391705,0.0805828569973775,0.0920558278886286
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Papua New Guinea,PNG,0.175601583925149,0.143801434978739,0.159901660516115,0.194772852608639,0.223570868834741,0.241327085775506,0.249962138598383,0.255092259475849,0.246053959745383,0.226776105393719,0.172764518812369,0.163955099138907,0.17088008556859,0.172564011426264,0.148984409564421,0.139584499073418,0.138089131802339,0.1372301836795
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Paraguay,PRY,0.054245567660313,0.0845206789514383,0.0713469179007022,0.0746458972760165,0.0781603250124309,0.0773136060861504,0.075157059167544,0.0678309037388448,0.0697438824012677,0.0628297858401059,0.0808580860104009,0.0869844996703673,0.0870027967335388,0.0851228014959924,0.0802011988187846,0.0870043374598846,0.0792825401060828,0.0764094750963683
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Peru,PER,0.149845645937454,0.147545232139735,0.142063992884296,0.131216038507572,0.129800282327826,0.122176464215051,0.134433897519911,0.126559020889179,0.116402244467535,0.117095366624833,0.12483668575323,0.116929545100176,0.112732677830335,0.115885472990939,0.106304379479906,0.105129243943201,0.109530260956122,0.112825513183458
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Philippines,PHL,0.150380850847486,0.204576632734167,0.196699337060222,0.184263299262517,0.180755971388282,0.176334081697701,0.167482297420758,0.16633579823673,0.142094139576144,0.144654690280941,0.139722944539447,0.14612684933248,0.14317785012519,0.141209632498022,0.143299375280274,0.145321566850132,0.139768538544685,0.14178639576769
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Poland,POL,0.760331199305984,0.478315336582393,0.440669356645133,0.430754366378346,0.412828196734306,0.415638448847705,0.398241620617117,0.385182987304934,0.378304092047365,0.353865550251243,0.255266331712923,0.253102017238974,0.237764827107719,0.215291433535788,0.209060684882508,0.213276856220134,0.19852472157332,0.179264348476409
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Portugal,PRT,0.162239248247231,0.186718398659217,0.178492536902098,0.173051475059486,0.183154689928291,0.171435937947533,0.173127506471783,0.180449664876368,0.164794653853378,0.156668409885671,0.133972590316059,0.141504595618288,0.127431184720393,0.112914938194203,0.107851105129848,0.0977688422101987,0.0921688863041081,0.0823247557059302
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Puerto Rico,PRI,0.201097144699553,0.182725881693019,0.177189868773791,0.16454432160749,0.132099434919572,0.171293602823604,0.157804986595912,0.161801599311955,0.105835031503728,0.11332257632931,0.0779030971552963,0.0822001398222043,0.10122614048748,0.0916076808817995,0.0947422968576165,0.0956210411333226,0.0921771476424413,0.100235803052745
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Qatar,QAT,0.538932732887362,0.584710654019531,0.528275438083493,0.519304008553825,0.540838750137863,0.551244333912918,0.497418961279105,0.489613989367229,0.436404342071967,0.423946127140508,0.383517730764383,0.389522734492037,0.387435251640433,0.39409564770987,0.40035630176167,0.403088859968238,0.389402236900644,0.414582215462227
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Romania,ROU,0.495947292101958,0.28646884535114,0.292244845018477,0.297666773171667,0.278900548829037,0.284013019081958,0.251972442813209,0.238249781810968,0.233949779111518,0.210780094204678,0.132312042123865,0.127093158646222,0.121525796600811,0.114349272872447,0.110741024744375,0.111441037326242,0.101290860659254,0.0921323303829911
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Russian Federation,RUS,0.549825815342326,0.613647322385567,0.564658589441988,0.538254787460452,0.511350910171061,0.494186913081864,0.46142321458607,0.433775443350414,0.409405443728631,0.377933831952183,0.332825154972614,0.332245363042621,0.337522887689299,0.342526517991841,0.336936696090276,0.34155196037202,0.360743893467893,0.355835488591586
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Rwanda,RWA,0.06680093365891,0.0666954913139166,0.0815469400520084,0.0768373831110279,0.0798776051821078,0.0676418715786387,0.0610157457498469,0.0602698462477487,0.0553719115737253,0.0468140187552075,0.0438003098978537,0.0456682258757967,0.0468315872578667,0.0442751523497218,0.0440156452054409,0.0460953194757842,0.0411205047782947,0.0385470299115464
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Samoa,WSM,0.183210388502338,0.177947736770007,0.223550383790906,0.224961360946027,0.219933747708554,0.212913988774304,0.20306641375968,0.196934005638168,0.193619567167918,0.20977531113903,0.252647099445705,0.254209332253499,0.253715673324525,0.272858126436893,0.286228461959043,0.323013773500287,0.360034169085076,0.342919422984368
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Sao Tome and Principe,STP,0.0806187390440491,0.104451640572579,0.0992997522855482,0.0968717849534625,0.108271516577932,0.113104104308622,0.124629389849578,0.126520575190743,0.124926428468389,0.122418536184891,0.132108816784507,0.1277649650442,0.120896765310577,0.13716541833077,0.140544171898425,0.140282256992598,0.160758687435742,0.167353765619305
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Saudi Arabia,SAU,0.271923749025579,0.319094367697368,0.317804627968327,0.329311157439556,0.353154971102886,0.340827349315652,0.332768712766093,0.332695324209957,0.340952961376789,0.352793450169984,0.378681237680807,0.371457094247269,0.34604994208851,0.342576744351608,0.349411088198758,0.340465668112451,0.327997894711086,0.340133657207451
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Senegal,SEN,0.104777432895276,0.136340032852919,0.129393191199329,0.140312428371267,0.145469936597193,0.133682481383337,0.145554866650374,0.154951080793302,0.147889321982186,0.159314330420194,0.184589498154995,0.17029840627641,0.16871096180467,0.165675163136186,0.160307382665697,0.170066248673892,0.16559784829793,0.154063730063838
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Seychelles,SYC,0.246679893058846,0.243626667824427,0.454531698501604,0.509104250179959,0.455414884430287,0.486918838693054,0.700749714104909,0.584926546394399,0.587032664423717,0.440333980401619,0.384801700841197,0.372660722588264,0.316161936407953,0.318994566264543,0.380179248501344,0.384644117629254,0.351463336386332,0.350551156798529
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Sierra Leone,SLE,0.06172142555563,0.090688307643336,0.0549674934090105,0.0737630813413135,0.0615657578503765,0.0597035239799625,0.0560524723935358,0.0498359526238511,0.060367384191388,0.0518949589407805,0.0539062367507867,0.0507578833783817,0.0487576444078332,0.0452940166154548,0.0477793535660681,0.0460598248391267,0.0454159850566653,0.0418720767836588
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Singapore,SGP,0.228917676350213,0.16479900567915,0.16614400404647,0.169371371716727,0.16052968710609,0.144124191377862,0.137519301777967,0.120053591438885,0.110761917679274,0.104958525501676,0.0851827125799351,0.0875248717751294,0.0805798661273781,0.0819696826478461,0.082183549473779,0.0774401517831431,0.0746684605273586,0.0756114018767386
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Slovak Republic,SVK,0.652956662856469,0.44763638061039,0.421854132574617,0.412690019668779,0.394649648736058,0.380540380230048,0.356254091371627,0.337879383970698,0.310180076558039,0.274002322742789,0.191316056966788,0.19788982405138,0.187600911469126,0.171447749990445,0.165052304703507,0.175262264402244,0.169404173316687,0.163848577237102
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Slovenia,SVN,0.295876904396389,0.267208651958834,0.251489766289899,0.274797030999074,0.270946520360613,0.260239763629938,0.253954957199859,0.247866987822857,0.238133423673255,0.221986694959705,0.183378316903166,0.178104588639662,0.170577978663051,0.158037716778718,0.150296838737383,0.142171036467465,0.132107597391232,0.11897672586179
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Solomon Islands,SLB,0.204829134943862,0.157705024448558,0.235123261215832,0.280473105113502,0.302372732447745,0.29086558198726,0.278370884058177,0.270514983111582,0.260547335569066,0.271438643039034,0.179926328223852,0.17968260167298,0.186063079115597,0.185909872523771,0.195406373738548,0.199789051046931,0.205932279798786,0.20658683264141
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Somalia,SOM,..,0.0742865632121183,0.101528785717217,0.0990285615849165,0.102568006996542,0.096866944416687,0.089879263504406,0.0854399266814082,0.0836030437188641,0.0784670371533575,0.0418107269980184,0.0359887107942019,0.0355653815300196,0.036583984111578,0.0391681091089628,0.0385283061568206,0.0350607103802941,0.0337199026134083
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,South Africa,ZAF,0.712453376025228,0.672418307621439,0.657670784033605,0.659014566323699,0.659295412308085,0.679796402790169,0.703326573717579,0.68457610860997,0.654675210013141,0.648669533509639,0.553911630816651,0.558647770983303,0.554636810167949,0.558907882770037,0.52120697838922,0.508174124105386,0.476387824351939,0.459177270877205
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Spain,ESP,0.187716371558143,0.192872203133864,0.193295950537079,0.186407382973803,0.191469295805944,0.190721699170473,0.19351456168229,0.194756852480559,0.182687411469888,0.18287827011842,0.129577850952831,0.133095682171337,0.12695266527626,0.116634474020894,0.111153481647888,0.113165281538098,0.10563032266688,0.0949219092182562
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Sri Lanka,LKA,0.0568055746359069,0.0856879479903095,0.0924375002763899,0.093130951753673,0.0937116838284102,0.0955979624825673,0.0936194376851169,0.0957605322114752,0.0813236171161321,0.0815154154256966,0.0799719690405275,0.0748756799465433,0.0687203868643329,0.0751124432433826,0.0728013994510795,0.0716391511721648,0.0679864271321194,0.0714585181184446
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,St. Kitts and Nevis,KNA,0.0357176121400379,0.0507191237105178,0.0551080360423477,0.053415189516844,0.0599986644159092,0.0650621060305035,0.0680974434028329,0.0577743888061163,0.0637608178138444,0.0700758878689898,0.0791892740675712,0.0736950370848099,0.0755852503625165,0.084458771830255,0.081005807607888,0.0892057444554526,0.0810721720421847,0.083551183118216
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,St. Lucia,LCA,0.0298209053976313,0.0293280064003669,0.0323288415018027,0.0358626598073272,0.0335724748189139,0.0374995960419134,0.0338472139541992,0.0356921979258124,0.0373184589431899,0.0396840264785828,0.0512717253078411,0.0495694507268346,0.0459911961907465,0.0772342654153529,0.0828655927030144,0.0821119611444023,0.0684991143216328,0.0706882271111378
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,St. Vincent and the Grenadines,VCT,0.0353568199082735,0.0608204454330998,0.0370435955847734,0.0422707610472953,0.0460257228050048,0.0465653509766133,0.0479410651764026,0.0480905433890576,0.0496517256781799,0.0514213589807037,0.0631147539086857,0.0671411803484001,0.0607164506337095,0.0601393872298082,0.0506457667951719,0.0556482233509484,0.0521013121607599,0.0518360988438586
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Sudan,SDN,0.0842259163479393,0.0478217459046039,0.0495682959801881,0.0507947446950065,0.0585262470514901,0.0565471303877092,0.0600496699459013,0.0673594665732963,0.0772639062018677,0.0792384168655217,0.139003891803162,0.136451700296902,0.141479509041454,0.142157403567646,0.134141326708918,0.147372455810831,0.138376287270932,0.172162291011728
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Suriname,SUR,0.155237656977785,0.168418282191484,0.191431257332536,0.188717733145233,0.134975331702211,0.140209604715465,0.145892937946306,0.169155588013031,0.144986321780164,0.127421642692736,0.229438287434573,0.186949324827306,0.156363277613356,0.191245055934141,0.222746597252412,0.228639926765984,0.217402737788057,0.219483119884818
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Sweden,SWE,0.166050619015912,0.15194745965505,0.136508051505282,0.134847777324487,0.134864959829376,0.132975788040556,0.124235140086916,0.113505856371211,0.109558722602241,0.101791564489964,0.0720713097937834,0.0695337323794288,0.0642412895635609,0.0621857142225902,0.0612762898505637,0.0610356690666722,0.0546184999943946,0.053553383988653
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Switzerland,CHE,0.104318290248692,0.0980198949061187,0.0926185327996624,0.0940792870931197,0.0908371907408555,0.0934945516289133,0.0921097095470199,0.0908657712362858,0.0865058197530147,0.0797086059701907,0.0630650147476615,0.0607180410378265,0.0570934628923375,0.0562698098834418,0.0537671185373356,0.0534222744270442,0.0476966511030782,0.0470938709134666
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Syrian Arab Republic,SYR,0.450148310183563,0.350340405787351,0.353332276278549,0.350520394437142,0.335825904474378,0.31430812231264,0.307119623268,0.35403346331446,0.352838748550191,0.352625173613808,0.25577736025638,0.280167277533267,0.295246956951194,0.27562447253773,0.262137468642919,0.255364106264882,0.252762946790812,..
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Tajikistan,TJK,0.54694978637815,0.378207793737714,0.324528907270571,0.291602663954793,0.264484772068708,0.24354112002532,0.262799388324112,0.234467189226104,0.239633921654823,0.258013720040978,0.203364277941371,0.230362197058107,0.253314208152039,0.259895073009842,0.258477975465178,0.236069861033949,0.214047644446298,0.200320450502292
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Tanzania,TZA,0.0457472134676072,0.0454752860443068,0.0508098305826495,0.0505955107405448,0.0537467649025745,0.0532937377755827,0.0682261875371026,0.0719862140125621,0.0722847551294894,0.0640010970216695,0.084209386386115,0.0792153907571272,0.0790416791219507,0.0850210067429679,0.0823500797947002,0.0906804482992054,0.0853077777747008,0.0828684897270404
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Thailand,THA,0.200214144757204,0.248945319172227,0.238733104896098,0.242231627295109,0.242544682654265,0.235382269726923,0.241317482662764,0.240110573378774,0.232367260352453,0.225108616683312,0.201091408236948,0.193678930102396,0.184252064030098,0.186911785254257,0.191953417195882,0.184205180893323,0.185408224593036,0.18084665157254
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Timor-Leste,TLS,0.0010429037018493,0.0916735910108731,0.0809768170672801,0.0379230823265172,0.0346030646186377,0.0881536680014703,0.171612376383644,0.112944865018828,0.114861992211117,0.0957349525681266,0.119138345821186,0.128175510728169,0.127279509091536,0.0985978343835076,0.0743134218926789,0.0722563240721008,0.0973119968440642,0.117308507717931
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Togo,TGO,0.0869260330520312,0.124624379250245,0.116051933117967,0.103619475893384,0.106235226276511,0.119345082180574,0.115525820758348,0.115338745686835,0.104681740654942,0.105596947777037,0.113159560521987,0.0945651570206957,0.0988237965655615,0.0934405721440602,0.102621533375339,0.107511017811296,0.104552877359837,0.0968003506920123
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Tonga,TON,0.200475787205617,0.260439852173884,0.169524144040466,0.158605323559473,0.167540734540885,0.198446416126633,0.180332185084765,0.196788469684346,0.220893935351569,0.194315869608244,0.204399652418864,0.244528762469456,0.216073066744222,0.260159623104429,0.259928883589475,0.271521545157409,0.293390470771149,..
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Trinidad and Tobago,TTO,0.845638025667058,0.755087344386978,0.732440189270592,0.798578277142981,0.799974379559244,0.80750132145108,0.794040278075871,0.90870621193845,0.883698875347537,0.862607082616836,0.682658736299026,0.692222076404777,0.698071453873393,0.708320136934464,0.698899259755281,0.679814801142952,0.652698184322217,0.627708202614743
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Tunisia,TUN,0.264657141181231,0.238018043410512,0.238205450375759,0.239066433791902,0.233428963437325,0.220772661890437,0.2198602786467,0.218337562543124,0.214456488919311,0.207146510681757,0.203404213808187,0.201849807612435,0.195981151349509,0.193279656606139,0.201701202465767,0.208000587105486,0.198951737599878,0.205661899739751
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Turkiye,TUR,0.23062790361184,0.226865050975356,0.235473700305013,0.227474069477389,0.224699910693611,0.224492617237173,0.209969143103303,0.200981101599508,0.20923678263698,0.218331582316139,0.188021098571432,0.193653865579977,0.186138294120722,0.178051739273293,0.178670490344569,0.174687133489943,0.155858283651231,0.149841727750919
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Turkmenistan,TKM,1.53312639463569,1.73585192567373,1.67908064098685,1.64795024008912,1.76336142688029,1.90240980250976,1.93114662199559,1.76087401602262,1.64856590727404,1.64182210342193,0.761010862670979,0.71455656466921,0.664294028255879,0.631832826368493,0.607772612934889,0.560178366847809,0.538216748927699,0.5015176553785
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,0.0794466117366629,0.0816688945824437,0.0802235179450657,0.0902477664566914,0.100063922692033,0.101584098718356,0.096046405244307,0.100050768074981
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Tuvalu,TUV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Uganda,UGA,0.043749626829447,0.0403367455241898,0.039567541952825,0.0382595852388354,0.0401039701597412,0.0397965331124277,0.0390052025291308,0.0449750406394744,0.0471184556792231,0.0524131121655177,0.0582299818613644,0.0587113272918032,0.0607714349362834,0.0587174440555824,0.0570593884205572,0.0614632324989222,0.0560102998235972,0.0531459890552218
Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,Ukraine,UKR,0.661424622979167,0.749066036302942,0.700966258871353,0.642555014749132,0.610975111263962,0.608100598294734,0.510342150863814,0.479337875503648,0.444646556366989,0.423615646836607,0.331264698326031,0.292786610820121,0.300553515784498,0.277219029050433,0.275298832448375,0.259963219900265,0.260128963530517,0.243162408571017
